Product & Geography Sales Metrics,,,,
Time:Promo Week Ending 110624,,,,
Sobeys Brand:All Brands,,,,
Sobeys Sales Organizations:All Sales Organizations,,,,
Vendor:All Vendors,,,,
Geography,Product,UPC No,Dollar Sales All Sales,Unit Sales All Sales
Store 1266,Cocacola Zero 500 Ml,00006700001463,11,6
Store 1266,7Up 2L 2000 Ml,00006540001073,27.5,15
Store 1266,Cocacola Zero Frdg/Mte 355Ml 355 Ml,00006700001319,6.5,3
Store 1267,Crush Orange 473 Ml,00005600002048,7.98,3
Store 1267,Cocacola Bc Raspberry 355 Ml,00006700012371,19.48,9
Store 1267,Crush Pop Lime 355 Ml,00005600001605,25.96,12
Store 1267,Canaddry Gingerale 1332 Ml,00006210001144,24.98,3
Store 1267,Big8 Soda Cola 355 Ml,00006448001300,7.98,3
Store 1267,Comp Sd Tonic Water 355 Ml,00005574234582,55.96,6
Store 1267,Canaddry Club Soda 355Ml 355 Ml,00006210001243,27.98,3
Store 1267,7Up Soft Drink Diet 1332 Ml,00006540001808,81.94,9
Store 1267,Sprite Mini Sleek Can 1332 Ml,00006700011986,191.84,24
Store 1267,Schweppe Tonic Water 1332 Ml,00001660001012,95.92,12
Store 1267,Schweppe Ginger Ale 1332 Ml,00001660001010,23.98,3
Store 1267,Soca Cream Soda 400 Ml,00501439631268,47.96,6
Store 1267,Cocacola Diet 355Ml 355 Ml,00006700001928,15.96,6
Store 1267,Cocacola Classic 355 Ml,00006700011483,14,6
Store 1267,Calypso Southern Peach Lmnd 473 Ml,00007958119403,7,3
Store 1267,Comp Soft Drink Choose Up 355 Ml,00005574234576,7,3
Store 1267,Pepsi Multipack 4260 Ml,00006900001984,43.98,3
Store 1267,Cocacola Diet 12X355Ml 355 Ml,00006700011484,6.98,3
Store 1267,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,25.98,3
Store 1267,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,155.88,18
Store 1267,Pepsi Throwback 355 Ml,00006900002088,13.98,3
Store 1267,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,29.98,3
Store 1267,Fevertre Water Tonic 800 Ml,00089819501101,25.98,3
Store 1267,Comp Soft Drink Cola 1332 Ml,00005574255844,119.92,12
Store 1267,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,89.94,9
Store 1267,Schwepps Club Soda 355Ml 12Pk 4260 Ml,00001660014002,103.96,6
Store 1267,Canaddry Gingerale Diet 4260 Ml,00006210001894,47.96,6
Store 1267,A&W Rootbeer 355Ml 355 Ml,00005953101002,29.98,3
Store 1267,Cocacola Cherry 355 Ml,00006700001724,29.98,3
Store 1267,Pepsi 1000 Ml,00006900001982,5.5,3
Store 1267,Cocacola Zero 500 Ml,00006700001463,27.5,15
Store 1267,Marble Pop Blueberry 200 Ml,00007441078814,22,12
Store 1267,7Up 2L 2000 Ml,00006540001073,27.5,15
Store 1267,Fanta Soda Orange 500 Ml,00006700001445,23.94,9
Store 1267,Drpepper Diet 2000 Ml,00005490001061,15.96,6
Store 1267,Pepsi 591 Ml,00006900001991,6.98,3
Store 1267,Cocacola Classic 500 Ml,00006700001462,6.98,3
Store 1267,Jarritos Soft Drink Mandarin 1500 Ml,00009047801236,32.46,15
Store 1268,Cocacola Bc Raspberry 355 Ml,00006700012371,15.96,6
Store 1268,Big8 Soda Orange 355 Ml,00006448001302,9.38,3
Store 1268,Popshopp Orange 355 Ml,00018000901005,7.98,3
Store 1268,Comp Ginger Ale 1332 Ml,00005574255843,25.98,3
Store 1268,Barrs Drink Irn Bru 1980 Ml,00500038212068,7.98,3
Store 1268,Schweppe Tonic Water 1332 Ml,00001660001012,23.98,3
Store 1268,Sprite Zero 500 Ml,00006700001888,7.98,3
Store 1268,Schweppe Ginger Ale 1332 Ml,00001660001010,47.96,6
Store 1268,Cocacola Classic 355 Ml,00006700011483,14,6
Store 1268,Grace Soda Pineapple 355 Ml,00005527085229,7,3
Store 1268,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,00006700011665,14,6
Store 1268,Comp Soft Drink Choose Up 355 Ml,00005574234576,14,6
Store 1268,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,129.9,15
Store 1268,Pepsi Throwback 355 Ml,00006900002088,55.92,12
Store 1268,Fanta Soda Pop Orange 1332 Ml,00006700002153,24.98,3
Store 1268,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,55.96,6
Store 1268,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,137.94,9
Store 1268,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,103.92,12
Store 1268,Comp Soft Drink Cola 1332 Ml,00005574255844,29.98,3
Store 1268,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,29.98,3
Store 1268,Fanta Orange Can 1332 Ml,00006700012089,31.96,6
Store 1268,Drpepper Cans 355 Ml,00005490004007,15.96,6
Store 1268,Cocacola Zero 500 Ml,00006700001463,44,24
Store 1269,Big8 Soda Cola 355 Ml,00006448001300,15.96,6
Store 1269,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,7.98,3
Store 1269,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,7.98,3
Store 1269,Schweppe Tonic Water 1332 Ml,00001660001012,47.96,6
Store 1269,Cocacola Classic 355 Ml,00006700011483,14,6
Store 1269,Grace Soda Pineapple 355 Ml,00005527085229,14,6
Store 1269,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,77.94,9
Store 1269,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,85.94,9
Store 1269,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,99.96,6
Store 1269,Fevertre Tonic Water Light 800 Ml,00506010846023,25.98,3
Store 1269,Comp Soft Drink Cola 1332 Ml,00005574255844,29.98,3
Store 1269,A&W Rootbeer 355Ml 355 Ml,00005953101002,29.98,3
Store 1269,Cocacola Dreamworld Zero Sugar 300 Ml,00006700002148,23.98,3
Store 1269,1642 Tonic Water 750 Ml,00062805581917,12,6
Store 1269,Cocacola Zero 500 Ml,00006700001463,22,12
Store 1269,Marble Pop Blueberry 200 Ml,00007441078814,5.5,3
Store 1269,7Up 2L 2000 Ml,00006540001073,5.5,3
Store 1270,Comp Sd Tonic Water 355 Ml,00005574234582,27.98,3
Store 1270,Minhascr Cream Soda Blueberry 330 Ml,00008526841482,27.98,3
Store 1270,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,7.98,3
Store 1270,7Up Soft Drink Diet 1332 Ml,00006540001808,29.98,3
Store 1270,Comp Club Soda 1332 Ml,00005574255842,25.98,3
Store 1270,Pepsi Diet 2L 2000 Ml,00006900002261,13.96,6
Store 1270,Fresca Frdge/Mate Sugar Free 355 Ml,00006700011492,27.92,12
Store 1270,Cocacola Zero 2000 Ml,00006700011668,32.26,15
Store 1270,Pepsi Diet 591Ml 591 Ml,00006900002983,6.98,3
Store 1270,Canaddry Gingerale 2000 Ml,00006210001157,57.54,27
Store 1270,Sprite Mini Sleek Can 1332 Ml,00006700011986,23.98,3
Store 1270,Barrs Drink Irn Bru 1980 Ml,00500038212068,23.94,9
Store 1270,Panache Soda Italian Strawberr 750 Ml,00062368213417,47.88,18
Store 1270,Schweppe Tonic Water 1332 Ml,00001660001012,23.98,3
Store 1270,Sprite Zero 500 Ml,00006700001888,31.92,12
Store 1270,Schweppe Ginger Ale 1332 Ml,00001660001010,23.98,3
Store 1270,Budrmgin Beer Gngr Nonalch R/S 250 Ml,00085760501511,63.84,24
Store 1270,Cocacola Diet 355Ml 355 Ml,00006700001928,15.96,6
Store 1270,Pepsi Multipack 4260 Ml,00006900001984,131.94,9
Store 1270,Pepsi Zero Sugar 1332 Ml,00006900015936,30.98,3
Store 1270,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,47.96,6
Store 1270,Pepsi Throwback 355 Ml,00006900002088,129.8,30
Store 1270,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,55.96,6
Store 1270,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,49.98,3
Store 1270,Big8 Soda Orange 355 Ml,00006448001802,6.58,3
Store 1270,Fevertre Water Tonic 800 Ml,00089819501101,77.94,9
Store 1270,Comp Soft Drink Cola 1332 Ml,00005574255844,29.98,3
Store 1270,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,209.86,21
Store 1270,Crush Cream Soda 591Ml 591 Ml,00005600001545,17.94,9
Store 1270,Pepsi 1000 Ml,00006900001982,22,12
Store 1270,Cocacola Zero 500 Ml,00006700001463,38.5,21
Store 1270,Marble Pop Blueberry 200 Ml,00007441078814,33,18
Store 1270,7Up 2L 2000 Ml,00006540001073,16.5,9
Store 1270,Barqs Root Beer 355 Ml,00006700012379,6.5,3
Store 1270,Fanta Soda Orange 500 Ml,00006700001445,15.96,6
Store 1270,Pepsi 591 Ml,00006900001991,6.98,3
Store 1270,Cocacola Classic 500 Ml,00006700001462,6.98,3
Store 1270,Pepsi Zero Sugar 355 Ml,00006900002371,13.96,6
Store 1270,Sprite 12X355Ml 355 Ml,00006700011485,6.98,3
Store 1271,Pepsi Wild Cherry 591 Ml,00006900031008,5.5,3
Store 1271,Comp Ginger Ale 355 Ml,00005574234580,5.5,3
Store 1271,Pepsi Diet 2L 2000 Ml,00006900002261,20.28,9
Store 1271,Fresca Frdge/Mate Sugar Free 355 Ml,00006700011492,13.3,6
Store 1271,Cocacola Zero 2000 Ml,00006700011668,6.32,3
Store 1271,Pepsi Diet 591Ml 591 Ml,00006900002983,6.32,3
Store 1271,Canaddry Gingerale 2000 Ml,00006210001157,19.62,9
Store 1271,Sprite Mini Sleek Can 1332 Ml,00006700011986,23.98,3
Store 1271,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,51.96,6
Store 1271,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,77.94,9
Store 1271,Pepsi Throwback 355 Ml,00006900002088,41.94,9
Store 1271,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,59.96,6
Store 1271,Comp Soft Drink Cola 1332 Ml,00005574255844,89.94,9
Store 1271,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,59.96,6
Store 1271,Cocacola Cherry 355 Ml,00006700001724,29.98,3
Store 1271,Pepsi 1000 Ml,00006900001982,5.5,3
Store 1271,Marble Pop Blueberry 200 Ml,00007441078814,5.5,3
Store 1271,7Up 2L 2000 Ml,00006540001073,5.5,3
Store 1271,Barqs Root Beer 355 Ml,00006700012379,13,6
Store 1272,Cocacola Bc Raspberry 355 Ml,00006700012371,7.98,3
Store 1272,Comp Sd Tonic Water 355 Ml,00005574234582,111.92,12
Store 1272,Popshopp Drink Cotton Candy 355 Ml,00018000901033,7.98,3
Store 1272,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,15.96,6
Store 1272,Minhascr Cream Soda Blueberry 330 Ml,00008526841482,27.98,3
Store 1272,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,7.98,3
Store 1272,Canaddry Club Soda 355Ml 355 Ml,00006210001243,27.98,3
Store 1272,Popshopp Orange 355 Ml,00018000901005,39.9,15
Store 1272,Comp Club Soda 1332 Ml,00005574255842,25.98,3
Store 1272,Pepsi Diet 2L 2000 Ml,00006900002261,34.9,15
Store 1272,Comp Ginger Ale 1332 Ml,00005574255843,25.98,3
Store 1272,Pepsi Diet 591Ml 591 Ml,00006900002983,27.92,12
Store 1272,Sprite Mini Sleek Can 1332 Ml,00006700011986,263.78,33
Store 1272,Panache Soda Italian Strawberr 750 Ml,00062368213417,23.94,9
Store 1272,Schweppe Tonic Water 1332 Ml,00001660001012,23.98,3
Store 1272,Sprite Zero 500 Ml,00006700001888,7.98,3
Store 1272,Schweppe Ginger Ale 1332 Ml,00001660001010,23.98,3
Store 1272,Budrmgin Beer Gngr Nonalch R/S 250 Ml,00085760501511,15.96,6
Store 1272,Soca Cream Soda 400 Ml,00501439631268,71.94,9
Store 1272,Cocacola Classic 355 Ml,00006700011483,7,3
Store 1272,Jones Soda Green Apple 355Ml 355 Ml,00062022121012,7,3
Store 1272,Grace Soda Pineapple 355 Ml,00005527085229,7,3
Store 1272,Calypso Southern Peach Lmnd 473 Ml,00007958119403,14,6
Store 1272,Pepsi Multipack 4260 Ml,00006900001984,43.98,3
Store 1272,Cocacola Diet 12X355Ml 355 Ml,00006700011484,20.94,9
Store 1272,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,129.9,15
Store 1272,Pepsi Zero Sugar 1332 Ml,00006900015936,30.98,3
Store 1272,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,363.72,42
Store 1272,Pepsi Throwback 355 Ml,00006900002088,27.96,6
Store 1272,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,151.92,12
Store 1272,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,89.94,9
Store 1272,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,99.96,6
Store 1272,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,25.98,3
Store 1272,Fevertre Tonic Water Light 800 Ml,00506010846023,25.98,3
Store 1272,Big8 Soda Orange 355 Ml,00006448001802,6.58,3
Store 1272,Fevertre Water Tonic 800 Ml,00089819501101,25.98,3
Store 1272,Comp Soft Drink Cola 1332 Ml,00005574255844,89.94,9
Store 1272,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,59.96,6
Store 1272,Schwepps Club Soda 355Ml 12Pk 4260 Ml,00001660014002,103.96,6
Store 1272,Canaddry Gingerale Diet 4260 Ml,00006210001894,23.98,3
Store 1272,Cocacola Dreamworld Zero Sugar 300 Ml,00006700002148,23.98,3
Store 1272,Grizzlypaw Black Cherry Cola 1420 Ml,00018244001196,19.98,3
Store 1272,Pepsi 1000 Ml,00006900001982,16.5,9
Store 1272,Cocacola Zero 500 Ml,00006700001463,55,30
Store 1272,Marble Pop Blueberry 200 Ml,00007441078814,44,24
Store 1272,7Up 2L 2000 Ml,00006540001073,11,6
Store 1272,Barqs Root Beer 355 Ml,00006700012379,6.5,3
Store 1272,Sprite 12X355Ml 355 Ml,00006700011485,27.92,12
Store 1273,Comp Sd Tonic Water 355 Ml,00005574234582,111.92,12
Store 1273,Popshopp Drink Cotton Candy 355 Ml,00018000901033,55.86,21
Store 1273,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,23.94,9
Store 1273,Minhascr Cream Soda Blueberry 330 Ml,00008526841482,83.94,9
Store 1273,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,15.96,6
Store 1273,Canaddry Club Soda 355Ml 355 Ml,00006210001243,27.98,3
Store 1273,Popshopp Orange 355 Ml,00018000901005,7.98,3
Store 1273,Pepsi Wild Cherry 591 Ml,00006900031008,5.5,3
Store 1273,Cocacola Classic 237Ml 6Pk 1422 Ml,00006700011268,43.96,6
Store 1273,Fresca Frdge/Mate Sugar Free 355 Ml,00006700011492,34.9,15
Store 1273,Comp Ginger Ale 1332 Ml,00005574255843,25.98,3
Store 1273,Sprite Mini Sleek Can 1332 Ml,00006700011986,167.86,21
Store 1273,Barrs Drink Irn Bru 1980 Ml,00500038212068,7.98,3
Store 1273,Panache Soda Italian Strawberr 750 Ml,00062368213417,87.78,33
Store 1273,Schweppe Tonic Water 1332 Ml,00001660001012,119.9,15
Store 1273,Sprite Zero 500 Ml,00006700001888,7.98,3
Store 1273,Schweppe Ginger Ale 1332 Ml,00001660001010,143.88,18
Store 1273,Budrmgin Beer Gngr Nonalch R/S 250 Ml,00085760501511,7.98,3
Store 1273,Soca Cream Soda 400 Ml,00501439631268,23.98,3
Store 1273,Cocacola Diet 355Ml 355 Ml,00006700001928,7.98,3
Store 1273,Jones Soda Green Apple 355Ml 355 Ml,00062022121012,14,6
Store 1273,Grace Soda Pineapple 355 Ml,00005527085229,21,9
Store 1273,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,00006700011665,7,3
Store 1273,Calypso Southern Peach Lmnd 473 Ml,00007958119403,7,3
Store 1273,Comp Soft Drink Choose Up 355 Ml,00005574234576,7,3
Store 1273,Pepsi Multipack 4260 Ml,00006900001984,307.86,21
Store 1273,Cocacola Diet 12X355Ml 355 Ml,00006700011484,55.84,24
Store 1273,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,51.96,6
Store 1273,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,155.88,18
Store 1273,Pepsi Throwback 355 Ml,00006900002088,69.9,15
Store 1273,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,29.98,3
Store 1273,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,49.98,3
Store 1273,Fevertre Water Tonic 800 Ml,00089819501101,25.98,3
Store 1273,Comp Soft Drink Cola 1332 Ml,00005574255844,89.94,9
Store 1273,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,299.8,30
Store 1273,Fanta Orange Can 1332 Ml,00006700012089,15.98,3
Store 1273,Canaddry Gingerale Diet 4260 Ml,00006210001894,23.98,3
Store 1273,Cocacola Cherry 355 Ml,00006700001724,29.98,3
Store 1273,Cocacola Classic 355Ml 6Pk 2130 Ml,00006700002025,25.98,3
Store 1273,1642 Tonic Water 750 Ml,00062805581917,6,3
Store 1273,Pepsi 1000 Ml,00006900001982,33,18
Store 1273,Marble Pop Blueberry 200 Ml,00007441078814,38.5,21
Store 1273,7Up 2L 2000 Ml,00006540001073,11,6
Store 1273,Cocacola Zero Frdg/Mte 355Ml 355 Ml,00006700001319,32.5,15
Store 1273,Cocacola Soft Drink Zero Sugar 300 Ml,00006700001807,43.96,6
Store 1273,Pepsi 591 Ml,00006900001991,13.96,6
Store 1273,Cocacola Classic 500 Ml,00006700001462,6.98,3
Store 1274,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,7.98,3
Store 1274,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,15.96,6
Store 1274,7Up Soft Drink Diet 1332 Ml,00006540001808,29.98,3
Store 1274,Pepsi Wild Cherry 591 Ml,00006900031008,11,6
Store 1274,Comp Ginger Ale 355 Ml,00005574234580,11,6
Store 1274,Barrs Drink Irn Bru 1980 Ml,00500038212068,31.92,12
Store 1274,Panache Soda Italian Strawberr 750 Ml,00062368213417,31.92,12
Store 1274,Pepsi Multipack 4260 Ml,00006900001984,295.94,21
Store 1274,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,51.96,6
Store 1274,Canaddry Tonic Water 222Ml 1332 Ml,00006210002040,27.58,3
Store 1274,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,103.92,12
Store 1274,Pepsi Throwback 355 Ml,00006900002088,13.98,3
Store 1274,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,37.98,3
Store 1274,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,87.96,6
Store 1274,Big8 Soda Orange 355 Ml,00006448001802,6.58,3
Store 1274,Fevertre Water Tonic 800 Ml,00089819501101,51.96,6
Store 1274,Comp Soft Drink Cola 1332 Ml,00005574255844,29.98,3
Store 1274,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,89.94,9
Store 1274,Schwepps Club Soda 355Ml 12Pk 4260 Ml,00001660014002,155.94,9
Store 1274,A&W Rootbeer 355Ml 355 Ml,00005953101002,29.98,3
Store 1274,Cocacola Cherry 355 Ml,00006700001724,59.96,6
Store 1274,Pepsi 1000 Ml,00006900001982,16.5,9
Store 1274,Cocacola Zero 500 Ml,00006700001463,5.5,3
Store 1274,Marble Pop Blueberry 200 Ml,00007441078814,16.5,9
Store 1275,Canaddry Gingerale 1332 Ml,00006210001144,24.98,3
Store 1275,Pepsi 1332 Ml,00006900015902,49.96,6
Store 1275,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,49.96,6
Store 1275,Big8 Soda Cola 355 Ml,00006448001300,15.96,6
Store 1275,Popshopp Drink Cotton Candy 355 Ml,00018000901033,7.98,3
Store 1275,Cocacola Soft Drink Ultimate 500 Ml,00006700002198,7.98,3
Store 1275,Canaddry Club Soda 355Ml 355 Ml,00006210001243,27.98,3
Store 1275,Popshopp Orange 355 Ml,00018000901005,23.94,9
Store 1275,7Up Soft Drink Diet 1332 Ml,00006540001808,29.98,3
Store 1275,Fresca Frdge/Mate Sugar Free 355 Ml,00006700011492,25.94,12
Store 1275,Comp Ginger Ale 1332 Ml,00005574255843,25.98,3
Store 1275,Cocacola Zero 2000 Ml,00006700011668,18.96,9
Store 1275,Pepsi Diet 591Ml 591 Ml,00006900002983,37.92,18
Store 1275,Canaddry Gingerale 2000 Ml,00006210001157,6.98,3
Store 1275,Sprite Mini Sleek Can 1332 Ml,00006700011986,191.84,24
Store 1275,Barrs Drink Irn Bru 1980 Ml,00500038212068,23.94,9
Store 1275,Panache Soda Italian Strawberr 750 Ml,00062368213417,23.94,9
Store 1275,Schweppe Tonic Water 1332 Ml,00001660001012,95.92,12
Store 1275,Sprite Zero 500 Ml,00006700001888,15.96,6
Store 1275,Schweppe Ginger Ale 1332 Ml,00001660001010,47.96,6
Store 1275,Soca Cream Soda 400 Ml,00501439631268,23.98,3
Store 1275,Cocacola Diet 355Ml 355 Ml,00006700001928,15.96,6
Store 1275,Cocacola Classic 355 Ml,00006700011483,84,36
Store 1275,Jones Soda Green Apple 355Ml 355 Ml,00062022121012,7,3
Store 1275,Grace Soda Pineapple 355 Ml,00005527085229,7,3
Store 1275,Calypso Southern Peach Lmnd 473 Ml,00007958119403,28,12
Store 1275,Comp Soft Drink Choose Up 355 Ml,00005574234576,14,6
Store 1275,Pepsi Multipack 4260 Ml,00006900001984,131.94,9
Store 1275,Cocacola Diet 12X355Ml 355 Ml,00006700011484,62.82,27
Store 1275,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,25.98,3
Store 1275,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,441.66,51
Store 1275,Pepsi Throwback 355 Ml,00006900002088,97.86,21
Store 1275,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,111.92,12
Store 1275,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,487.8,30
Store 1275,Fevertre Tonic Water Light 800 Ml,00506010846023,25.98,3
Store 1275,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,209.86,21
Store 1275,Schwepps Club Soda 355Ml 12Pk 4260 Ml,00001660014002,311.88,18
Store 1275,A&W Root Beer 1332 Ml,00005953101282,30.98,3
Store 1275,Grtgentm Soda Spicy Pneapple 1500 Ml,00005578901971,7.98,3
Store 1275,Canaddry Gingerale Diet 4260 Ml,00006210001894,95.92,12
Store 1275,Fentiman Connoisseur Tonic 800 Ml,00502939601225,19.98,3
Store 1275,1642 Tonic Water 750 Ml,00062805581917,12,6
Store 1275,Pepsi 1000 Ml,00006900001982,38.5,21
Store 1275,Cocacola Zero 500 Ml,00006700001463,44,24
Store 1275,Marble Pop Blueberry 200 Ml,00007441078814,33,18
Store 1275,7Up 2L 2000 Ml,00006540001073,38.5,21
Store 1275,Barqs Root Beer 355 Ml,00006700012379,6.5,3
Store 1275,Cocacola Zero Frdg/Mte 355Ml 355 Ml,00006700001319,13,6
Store 1275,Pepsi Zero Sugar 355 Ml,00006900002371,20.94,9
Store 1276,7Up Soft Drink Diet 1332 Ml,00006540001808,29.98,3
Store 1276,Pepsi Wild Cherry 591 Ml,00006900031008,16.5,9
Store 1276,Comp Ginger Ale 355 Ml,00005574234580,16.5,9
Store 1276,Fresca Frdge/Mate Sugar Free 355 Ml,00006700011492,13.96,6
Store 1276,Cocacola Zero 2000 Ml,00006700011668,13.96,6
Store 1276,Canaddry Gingerale 2000 Ml,00006210001157,20.94,9
Store 1276,Barrs Drink Irn Bru 1980 Ml,00500038212068,47.88,18
Store 1276,Panache Soda Italian Strawberr 750 Ml,00062368213417,23.94,9
Store 1276,Schweppe Tonic Water 1332 Ml,00001660001012,23.98,3
Store 1276,Sprite Zero 500 Ml,00006700001888,7.98,3
Store 1276,Pepsi Multipack 4260 Ml,00006900001984,175.92,12
Store 1276,Schwepps Gingerale Cn 24X355Ml 355 Ml,00001660052100,77.94,9
Store 1276,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,389.7,45
Store 1276,Fanta Soda Pop Orange 1332 Ml,00006700002153,24.98,3
Store 1276,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,199.92,12
Store 1276,Fevertre Water Tonic Eldrflw 800 Ml,00089819501165,25.98,3
Store 1276,Big8 Soda Orange 355 Ml,00006448001802,6.58,3
Store 1276,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,59.96,6
Store 1276,A&W Root Beer 1332 Ml,00005953101282,30.98,3
Store 1276,Cocacola Cherry 355 Ml,00006700001724,29.98,3
Store 1276,Pepsi 1000 Ml,00006900001982,27.5,15
Store 1276,Cocacola Zero 500 Ml,00006700001463,49.5,27
Store 1276,Marble Pop Blueberry 200 Ml,00007441078814,16.5,9
Store 1276,7Up 2L 2000 Ml,00006540001073,5.5,3
Store 1276,Barqs Root Beer 355 Ml,00006700012379,6.5,3
Store 1277,Comp Sd Tonic Water 355 Ml,00005574234582,27.98,3
Store 1277,Popshopp Drink Cotton Candy 355 Ml,00018000901033,15.96,6
Store 1277,Cocacola Sft Drnk Move Bottles 300 Ml,00006700002182,7.98,3
Store 1277,Popshopp Orange 355 Ml,00018000901005,15.96,6
Store 1277,7Up Soft Drink Diet 1332 Ml,00006540001808,29.98,3
Store 1277,Pepsi Diet 2L 2000 Ml,00006900002261,6.98,3
Store 1277,Fresca Frdge/Mate Sugar Free 355 Ml,00006700011492,6.98,3
Store 1277,Pepsi Diet 591Ml 591 Ml,00006900002983,37.92,18
Store 1277,Barrs Drink Irn Bru 1980 Ml,00500038212068,15.96,6
Store 1277,Schweppe Tonic Water 1332 Ml,00001660001012,23.98,3
Store 1277,Schweppe Ginger Ale 1332 Ml,00001660001010,47.96,6
Store 1277,Soca Cream Soda 400 Ml,00501439631268,23.98,3
Store 1277,Comp Soft Drink Choose Up 355 Ml,00005574234576,14,6
Store 1277,Pepsi Multipack 4260 Ml,00006900001984,43.98,3
Store 1277,Cocacola Diet 12X355Ml 355 Ml,00006700011484,13.96,6
Store 1277,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,129.9,15
Store 1277,Pepsi Throwback 355 Ml,00006900002088,27.96,6
Store 1277,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,29.98,3
Store 1277,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,87.96,6
Store 1277,Comp Soft Drink Cola 1332 Ml,00005574255844,29.98,3
Store 1277,Schwepps Club Soda 355Ml 12Pk 4260 Ml,00001660014002,155.94,9
Store 1277,Canaddry Gingerale Diet 4260 Ml,00006210001894,23.98,3
Store 1277,1642 Tonic Water 750 Ml,00062805581917,12,6
Store 1277,Pepsi 1000 Ml,00006900001982,5.5,3
Store 1277,Cocacola Zero 500 Ml,00006700001463,5.5,3
Store 1277,Marble Pop Blueberry 200 Ml,00007441078814,11,6
Store 1277,7Up 2L 2000 Ml,00006540001073,22,12
Store 1277,Barqs Root Beer 355 Ml,00006700012379,13,6
